x,y,value,rgb_distance
10.0900901,-0.425531915,,51.14685
10.7207207,-0.425531915,,38.69108
11.3513514,-0.425531915,,40.62019
11.981982,-0.425531915,,40.42277
12.6126126,-0.425531915,1.07006369427e-06,33.66007
13.2432432,-0.425531915,,37.02702
13.8738739,-0.425531915,8.66242038217e-07,34.79943
14.5045045,-0.425531915,,38.49675
15.1351351,-0.425531915,1.07006369427e-06,34.79943
15.7657658,-0.425531915,1.07006369427e-06,31.46427
16.3963964,-0.425531915,,35.01428
17.027027,-0.425531915,,41.44876
17.6576577,-0.425531915,8.66242038217e-07,24.04163
18.2882883,-0.425531915,1.07006369427e-06,29.18904
18.9189189,-0.425531915,8.66242038217e-07,26.94439
19.5495495,-0.425531915,8.66242038217e-07,15.16575
20.1801802,-0.425531915,8.66242038217e-07,20.63977
20.8108108,-0.425531915,8.66242038217e-07,15
21.4414414,-0.425531915,8.66242038217e-07,16.09348
22.0720721,-0.425531915,8.66242038217e-07,6.082763
22.7027027,-0.425531915,,36.30427
23.3333333,-0.425531915,8.66242038217e-07,18.81489
23.963964,-0.425531915,8.66242038217e-07,26.70206
24.5945946,-0.425531915,8.66242038217e-07,14.89966
25.2252252,-0.425531915,8.66242038217e-07,11.44552
25.8558559,-0.425531915,8.15286624204e-07,13.19091
26.4864865,-0.425531915,7.13375796178e-07,13.0384
27.1171171,-0.425531915,7.13375796178e-07,34.65545
27.7477477,-0.425531915,,37.88139
28.3783784,-0.425531915,7.13375796178e-07,31.46427
29.009009,-0.425531915,,40.22437
29.6396396,-0.425531915,,58.83876
30.2702703,-0.425531915,,56.12486
30.9009009,-0.425531915,,70.56203
31.5315315,-0.425531915,,71.95137
32.1621622,-0.425531915,,72.62231
32.7927928,-0.425531915,,76.66812
33.4234234,-0.425531915,,80.62258
34.0540541,-0.425531915,,77.80745
34.6846847,-0.425531915,,84.89994
35.3153153,-0.425531915,,76.1446
35.9459459,-0.425531915,,62.3859
36.5765766,-0.425531915,,47.16991
37.2072072,-0.425531915,,52.13444
37.8378378,-0.425531915,,43.84062
38.4684685,-0.425531915,,40.03748
39.0990991,-0.425531915,7.79617834395e-06,31.84337
39.7297297,-0.425531915,7.79617834395e-06,32.03123
40.3603604,-0.425531915,7.79617834395e-06,32.28002
40.990991,-0.425531915,7.79617834395e-06,29.39388
41.6216216,-0.425531915,7.79617834395e-06,23.72762
42.2522523,-0.425531915,7.79617834395e-06,22.04541
42.8828829,-0.425531915,7.79617834395e-06,24.87971
43.5135135,-0.425531915,7.79617834395e-06,22.22611
44.1441441,-0.425531915,7.79617834395e-06,22.69361
44.7747748,-0.425531915,7.79617834395e-06,22.56103
45.4054054,-0.425531915,7.79617834395e-06,22.51666
46.036036,-0.425531915,7.79617834395e-06,19.84943
46.6666667,-0.425531915,7.84713375796e-06,13.19091
47.2972973,-0.425531915,7.84713375796e-06,14.17745
47.9279279,-0.425531915,7.84713375796e-06,16.03122
48.5585586,-0.425531915,7.84713375796e-06,10.24695
49.1891892,-0.425531915,,78.00641
49.8198198,-0.425531915,,52.09607
50.4504505,-0.425531915,,51
51.0810811,-0.425531915,3.97452229299e-06,11.7047
51.7117117,-0.425531915,3.46496815287e-06,20.34699
52.3423423,-0.425531915,3.36305732484e-06,17.23369
52.972973,-0.425531915,3.77070063694e-06,18.57418
53.6036036,-0.425531915,3.97452229299e-06,18.3303
54.2342342,-0.425531915,3.2101910828e-06,33.82307
54.8648649,-0.425531915,,37.58989
55.4954955,-0.425531915,,53.22593
56.1261261,-0.425531915,,69.61322
56.7567568,-0.425531915,,73.76313
57.3873874,-0.425531915,,72.02083
58.018018,-0.425531915,,39.67367
58.6486486,-0.425531915,7.13375796178e-07,19.72308
59.2792793,-0.425531915,5.09554140127e-07,23.4094
59.9099099,-0.425531915,0,8.774964
60.5405405,-0.425531915,0,3.316625
61.1711712,-0.425531915,0,2.44949
61.8018018,-0.425531915,0,2.236068
62.4324324,-0.425531915,0,2
63.0630631,-0.425531915,0,2.44949
63.6936937,-0.425531915,0,1
64.3243243,-0.425531915,0,1
64.954955,-0.425531915,0,1
65.5855856,-0.425531915,0,1
66.2162162,-0.425531915,0,1
66.8468468,-0.425531915,0,1
67.4774775,-0.425531915,0,1
68.1081081,-0.425531915,7.79617834395e-06,2.236068
68.7387387,-0.425531915,7.89808917197e-06,0
